uid,sid,count
4486,9705,1
4486,8130,1
4486,1109,1
4486,4119,1
4486,9080,1
4486,3677,1
4486,943,1
4486,8554,1
4487,6699,1
4487,6837,1
4487,2216,1
4487,9015,1
4487,10403,1
4487,10615,1
4487,2069,1
4487,940,1
4487,5080,1
4487,7825,1
4487,297,1
4487,7540,1
4488,10974,1
4488,119,1
4489,965,1
4489,5043,1
4489,6697,1
4489,8754,1
4489,8319,1
4489,9305,1
4489,5597,1
4490,1392,1
4490,2696,1
4490,2907,1
4490,5791,1
4490,9049,1
4490,9377,1
4490,1259,1
4490,8534,1
4491,2367,1
4491,1439,1
4491,2562,1
4491,2938,1
4491,6750,1
4492,6948,1
4492,10044,1
4492,11034,1
4492,6764,1
4492,2516,1
4493,6467,1
4493,3315,1
4493,1679,1
4493,950,1
4493,946,1
4493,119,1
4493,1392,1
4493,1891,1
4493,6764,1
4493,888,1
4494,9862,1
4494,1355,1
4494,3996,1
4494,4220,1
4494,5149,1
4494,5782,1
4494,6057,1
4494,8702,1
4494,5048,1
4495,11164,1
4495,5584,1
4495,6013,1
4495,8383,1
4495,9466,1
4495,1623,1
4495,11038,1
4495,10627,1
4495,10239,1
4495,10111,1
4495,9572,1
4495,9501,1
4495,9030,1
4495,8861,1
4495,8726,1
4495,7603,1
4495,7444,1
4495,5811,1
4495,4925,1
4495,2331,1
4495,2374,1
4495,2403,1
4495,2800,1
4495,2907,1
4495,3114,1
4495,3566,1
4495,4269,1
4495,4375,1
4495,4511,1
4495,5443,1
4496,1585,1
4496,9015,1
4496,6790,1
4497,11155,1
4497,2618,1
4497,3968,1
4497,212,1
4498,7050,1
4498,1718,1
4499,119,1
4499,356,1
4499,6332,1
4499,349,1
4499,9054,1
4499,10914,1
4500,119,1
4500,940,1
4500,16,1
4500,7794,1
4500,9696,1
4500,6509,1
4500,5314,1
4500,2697,1
4500,1645,1
4500,928,1
4501,3129,1
4501,9836,1
4501,10090,1
4501,8935,1
4501,3569,1
4501,4084,1
4501,7524,1
4501,7710,1
4501,8158,1
4502,4108,1
4502,119,1
4502,6568,1
4502,371,1
4502,8098,1
4502,6748,1
4502,10461,1
4502,649,1
4502,9294,1
4502,8527,1
4503,3151,1
4503,950,1
4503,3377,1
4503,6950,1
4503,10462,1
4503,9566,1
4503,10709,1
4503,8202,1
4503,6067,1
4503,157,1
4504,5265,1
4504,7275,1
4504,7083,1
4504,9133,1
4505,419,1
4505,940,1
4505,5605,1
4505,9141,1
4506,6587,1
4506,5775,1
4506,6586,1
4506,5394,1
4506,6804,1
4506,6942,1
4506,7363,1
4506,7594,1
4506,8289,1
4506,10014,1
4506,5323,1
4506,10464,1
4506,10601,1
4506,3092,1
4506,2832,1
4506,8564,1
4506,4943,1
4506,4276,1
4506,4178,1
4506,359,1
4506,408,1
4506,614,1
4506,662,1
4506,1182,1
4506,1396,1
4506,2800,1
4506,3670,1
4506,3979,1
4506,4044,1
4506,4084,1
4506,4095,1
4506,1837,1
4506,622,1
4507,1682,1
4507,1917,1
4507,2469,1
4508,8418,1
4508,1652,1
4508,371,1
4508,5069,1
4508,6950,1
4508,3977,1
4509,4817,1
4509,9252,1
4509,11170,1
4510,157,1
4510,762,1
4510,929,1
4510,1392,1
4510,1679,1
4510,2469,1
4510,2818,1
4510,9553,1
4510,2696,1
4510,3293,1
4511,8522,1
4511,43,1
4511,110,1
4511,2984,1
4511,6684,1
4511,9067,1
4512,1529,1
4512,2987,1
4512,371,1
4512,946,1
4512,3261,1
4512,2696,1
4512,3010,1
4512,3522,1
4512,6039,1
4512,7456,1
4512,1978,1
4513,8463,1
4513,11171,1
4513,10369,1
4513,157,1
4513,6380,1
4513,4943,1
4513,2479,1
4513,2431,1
4513,583,1
4514,10685,1
4514,9786,1
4514,8990,1
4514,8668,1
4514,6267,1
4514,9414,1
4514,6247,1
4515,8054,1
4515,176,1
4515,910,1
4515,4427,1
4515,5076,1
4516,1116,1
4516,415,1
4516,5207,1
4516,6783,1
4517,6990,1
4517,6186,1
4517,5558,1
4517,4391,1
4517,3488,1
4517,941,1
4517,1843,1
4517,10445,1
4517,1925,1
4517,9231,1
4517,2475,1
4518,10800,1
4518,252,1
4518,723,1
4518,8181,1
4518,8929,1
4518,9307,1
4518,9344,1
4518,9541,1
4518,11144,1
4519,10938,1
4519,10879,1
4519,7102,1
4519,5774,1
4519,9562,1
4519,4355,1
4519,4277,1
4519,3190,1
4519,1379,1
4520,1152,1
4520,5663,1
4520,7357,1
4520,5786,1
4520,3452,1
4520,8994,1
4521,8898,1
4521,7278,1
4521,6796,1
4521,5867,1
4521,3586,1
4521,140,1
4521,354,1
4521,9368,1
4521,3108,1
4522,9677,1
4522,11137,1
4522,8752,1
4522,8737,1
4522,7044,1
4522,6261,1
4522,6769,1
4522,3300,1
4522,679,1
4523,8605,1
4523,7507,1
4523,7483,1
4523,6721,1
4523,6286,1
4523,5337,1
4523,4338,1
4523,2922,1
4523,3648,1
4523,2490,1
4523,1533,1
4523,1392,1
4523,415,1
4523,3735,1
4523,193,1
4523,3249,1
4523,5352,1
4523,4513,1
4524,8596,1
4524,8180,1
4524,6941,1
4524,6536,1
4524,5787,1
4524,5388,1
4524,8755,1
4524,154,1
4524,356,1
4524,534,1
4524,711,1
4524,946,1
4524,958,1
4524,1392,1
4524,1978,1
4524,2474,1
4524,4850,1
4524,5035,1
4524,297,1
4524,5253,1
4524,271,1
4524,702,1
4524,3094,1
4524,5510,1
4524,9518,1
4524,10322,1
4525,356,1
4525,2426,1
4525,4873,1
4525,2896,1
4525,7474,1
4525,7153,1
4525,7053,1
4525,6360,1
4525,5019,1
4525,4924,1
4525,4797,1
4525,195,1
4525,394,1
4525,1778,1
4526,3128,1
4526,3081,1
4526,3486,1
4526,9219,1
4526,3501,1
4527,9099,1
4528,3127,1
4528,8910,1
4528,2437,1
4528,173,1
4528,1979,1
4529,3088,1
4529,103,1
4529,5069,1
4529,297,1
4529,1509,1
4529,2311,1
4529,3338,1
4529,2933,1
4529,3131,1
4529,7170,1
4529,6345,1
4530,8338,1
4530,5072,1
4530,733,1
4530,415,1
4530,1392,1
4530,3262,1
4531,10625,1
4532,1245,1
4532,3840,1
4532,4549,1
4532,5414,1
4532,9661,1
4532,4357,1
4533,473,1
4533,490,1
4533,999,1
4533,2021,1
4533,6850,1
4533,453,1
4533,1095,1
4533,2707,1
4533,215,1
4534,7849,1
4535,1979,1
4536,7208,1
4536,6853,1
4536,4409,1
4536,4404,1
4536,3138,1
4536,2408,1
4536,361,1
4536,371,1
4536,4414,1
4536,9084,1
4537,5695,1
4537,4465,1
4537,7862,1
4537,2024,1
4537,2249,1
4537,356,1
4537,1378,1
4537,3401,1
4538,1663,1
4538,3249,1
4538,4255,1
4538,6890,1
4538,7087,1
4538,5415,1
4538,1376,1
4538,4631,1
4538,900,1
4538,899,1
4538,5008,1
4538,965,1
4538,3394,1
4538,4076,1
4538,1109,1
4538,8532,1
4538,7716,1
4539,4734,1
4539,1345,1
4540,2534,1
4540,4168,1
4540,4853,1
4540,5759,1
4540,5820,1
4540,8640,1
4540,9652,1
4540,2586,1
4540,2588,1
4540,3710,1
4540,7369,1
4540,8144,1
4540,10238,1
4541,3477,1
4541,9889,1
4541,7619,1
4541,7130,1
4541,1261,1
4541,1980,1
4541,3395,1
4542,940,1
4542,950,1
4542,1256,1
4542,888,1
4542,415,1
4542,958,1
4542,361,1
4542,356,1
4542,1529,1
4542,1978,1
4542,941,1
4542,371,1
4542,1679,1
4542,4371,1
4542,1896,1
4542,1683,1
4543,2957,1
4543,6398,1
4543,6445,1
4543,7569,1
4543,9081,1
4544,7760,1
4545,8972,1
4545,3112,1
4545,2479,1
4545,1204,1
4545,119,1
4546,2204,1
4546,4459,1
4546,6140,1
4546,6881,1
4547,3676,1
4548,10345,1
4548,2580,1
4548,614,1
4548,4262,1
4549,3293,1
4549,4119,1
4549,8922,1
4549,9018,1
4549,9407,1
4550,5644,1
4550,2567,1
4550,3177,1
4550,1243,1
4550,3332,1
4550,3247,1
4550,2560,1
4550,2511,1
4550,2206,1
4550,3347,1
4550,9765,1
4550,6585,1
4550,7868,1
4550,7869,1
4550,4575,1
4550,8003,1
4550,8095,1
4550,9697,1
4550,6381,1
4551,1361,1
4551,4366,1
4551,2810,1
4551,5172,1
4551,5326,1
4552,5535,1
4552,1993,1
4552,8810,1
4553,4686,1
4553,8590,1
4554,2950,1
4554,2604,1
4554,3248,1
4554,6656,1
4554,4829,1
4556,3468,1
4556,6846,1
4556,3481,1
4556,7541,1
4556,3652,1
4556,5159,1
4556,6174,1
4556,6686,1
4556,9235,1
4556,10701,1
4556,1923,1
4557,9137,1
4557,1975,1
4557,2311,1
4557,2561,1
4557,5242,1
4557,5612,1
4557,5835,1
4557,8426,1
4557,10648,1
4557,3807,1
4557,7254,1
4558,2490,1
4558,3529,1
4558,6658,1
4558,10403,1
4558,9469,1
4558,8076,1
4558,5203,1
4558,3906,1
4559,354,1
4559,8632,1
4560,8701,1
4560,119,1
4560,3088,1
4560,7725,1
4561,1978,1
4561,236,1
4561,2566,1
4561,3607,1
4561,4809,1
4561,4858,1
4561,371,1
4561,950,1
4561,10814,1
4562,2166,1
4562,2999,1
4562,2555,1
4562,4343,1
4562,8256,1
4562,2031,1
4562,4858,1
4562,3134,1
4562,8654,1
4562,8182,1
4562,7567,1
4562,6805,1
4562,6297,1
4562,6151,1
4562,1667,1
4563,7555,1
4563,1529,1
4563,9493,1
4564,4372,1
4564,4952,1
4564,701,1
4564,7594,1
4564,11070,1
4564,10370,1
4564,9599,1
4564,9338,1
4564,9006,1
4564,7747,1
4564,3986,1
4564,3422,1
4564,1632,1
4564,236,1
4564,157,1
4564,47,1
4564,3562,1
4565,371,1
4565,9332,1
4566,6970,1
4566,10862,1
4566,2925,1
4567,1689,1
4567,2696,1
4567,8346,1
4567,9422,1
4567,6486,1
4567,7419,1
4567,5459,1
4567,3875,1
4567,2555,1
4567,1763,1
4568,5787,1
4568,3670,1
4568,6923,1
4568,3034,1
4568,2586,1
4568,7428,1
4568,3615,1
4568,4343,1
4568,4037,1
4568,3520,1
4568,2974,1
4568,2447,1
4568,2433,1
4568,2376,1
4568,2065,1
4568,4465,1
4568,2009,1
4568,1396,1
4568,236,1
4568,233,1
4568,219,1
4568,119,1
4568,1907,1
4568,4797,1
4568,6945,1
4568,5231,1
4568,5256,1
4568,7866,1
4568,7872,1
4568,8243,1
4568,8708,1
4568,9619,1
4568,9682,1
4568,10040,1
4568,4860,1
4568,10130,1
4569,227,1
4569,9233,1
4569,2566,1
4569,2567,1
4569,2568,1
4569,2580,1
4569,8708,1
4569,8709,1
4569,2009,1
4569,2070,1
4570,1662,1
4570,4012,1
4570,7725,1
4570,9070,1
4570,558,1
4571,10656,1
4571,7332,1
4571,315,1
4571,9235,1
4572,2070,1
4572,4828,1
4573,2566,1
4573,10994,1
4574,5826,1
4574,8151,1
4574,3690,1
4574,616,1
4574,3134,1
4574,3309,1
4574,5323,1
4575,9789,1
4575,11172,1
4575,11150,1
4575,10348,1
4575,6576,1
4575,5513,1
4575,2511,1
4575,8040,1
4575,3628,1
4576,7773,1
4576,6185,1
4577,2555,1
4577,4868,1
4577,5060,1
4577,2908,1
4577,10752,1
4577,9175,1
4577,7101,1
4577,6578,1
4577,6099,1
4577,1508,1
4577,3735,1
4577,157,1
4577,6841,1
4578,10112,1
4578,10199,1
4579,697,1
4579,6762,1
4579,7875,1
4579,7319,1
4579,6392,1
4579,3438,1
4579,3258,1
4579,359,1
4579,624,1
4580,2961,1
4580,119,1
4580,9964,1
4580,5432,1
4580,3824,1
4580,5312,1
4580,9143,1
4580,1376,1
4580,1117,1
4580,157,1
4580,1467,1
4581,4445,1
4581,7168,1
4581,9222,1
4581,3102,1
4582,9360,1
4583,119,1
4584,157,1
4584,371,1
4584,1979,1
4584,1982,1
4584,4990,1
4584,6162,1
4584,5711,1
4585,10674,1
4586,3129,1
4587,929,1
4587,1116,1
4587,8547,1
4588,2917,1
4588,2072,1
4588,2096,1
4588,5616,1
4588,6285,1
4588,2067,1
4589,5716,1
4589,8481,1
4590,7530,1
4590,3072,1
4590,173,1
4590,7416,1
4590,7043,1
4590,930,1
4590,8418,1
4591,1241,1
4591,5038,1
4592,3826,1
4592,4198,1
4592,8359,1
4593,1116,1
4593,3877,1
4593,9084,1
4594,10359,1
4594,4204,1
4595,10334,1
4595,6732,1
4595,6764,1
4595,9377,1
4596,8158,1
4596,4272,1
4597,730,1
4597,5477,1
4597,6437,1
4597,7107,1
4597,4167,1
4597,4351,1
4597,5511,1
4597,6844,1
4597,8058,1
4597,10513,1
4598,721,1
4598,4197,1
4598,9589,1
4598,1256,1
4598,8518,1
4598,7594,1
4598,6298,1
4598,4198,1
4598,4196,1
4598,4194,1
4598,3377,1
4598,3003,1
4598,1751,1
4598,6016,1
4599,279,1
4599,1243,1
4599,9363,1
4599,6037,1
4599,2562,1
4599,6966,1
4599,6325,1
4600,4636,1
4600,3762,1
4600,3020,1
4600,10294,1
4601,9076,1
4601,10920,1
4601,11173,1
4601,6608,1
4601,10948,1
4601,135,1
4601,2580,1
4601,3092,1
4601,4027,1
4601,4209,1
4601,4532,1
4601,5833,1
4601,7460,1
4601,8183,1
4601,8383,1
4601,8497,1
4601,8910,1
4601,9169,1
4601,9310,1
4601,9554,1
4601,11081,1
4601,5221,1
4602,1529,1
4602,4062,1
4602,10950,1
4602,10574,1
4602,4933,1
4602,4873,1
4603,675,1
4603,3097,1
4603,9322,1
4603,157,1
4603,1520,1
4603,3722,1
4603,3851,1
4603,6298,1
4603,7051,1
4603,1994,1
4604,1775,1
4604,294,1
4604,6489,1
4604,6638,1
4605,4734,1
4605,145,1
4605,8892,1
4605,3525,1
4605,5071,1
4605,7774,1
4605,8078,1
4605,1389,1
4606,8197,1
4606,7042,1
4606,7761,1
4606,2489,1
4607,9003,1
4607,3506,1
4607,2401,1
4607,377,1
4607,119,1
4607,5245,1
4607,633,1
4607,4229,1
4607,6966,1
4607,7595,1
4607,8860,1
4607,10914,1
4607,602,1
4608,9644,1
4608,194,1
4608,799,1
4608,7428,1
4608,5177,1
4608,10367,1
4608,10065,1
4608,9886,1
4608,9062,1
4608,7014,1
4608,7009,1
4608,6163,1
4608,6023,1
4608,5829,1
4608,5589,1
4608,3747,1
4608,3481,1
4608,2869,1
4608,176,1
4608,193,1
4608,195,1
4608,3430,1
4608,808,1
4608,990,1
4608,1204,1
4608,294,1
4608,1258,1
4608,1737,1
4608,1749,1
4608,1843,1
4608,2442,1
4608,1242,1
4609,6849,1
4609,3133,1
4609,6330,1
4610,3452,1
4610,5940,1
4610,415,1
4610,6621,1
4610,10788,1
4610,9231,1
4610,8702,1
4610,8357,1
4610,11153,1
4610,6282,1
4610,3786,1
4610,3675,1
4610,2694,1
4610,2633,1
4610,463,1
4610,5188,1
4611,3231,1
4611,3512,1
4611,6458,1
4611,2958,1
4611,4383,1
4611,2579,1
4611,888,1
4611,2490,1
4611,1992,1
4611,958,1
4611,929,1
4611,193,1
4611,2563,1
4611,6950,1
4611,233,1
4611,415,1
4611,5875,1
4611,6246,1
4611,8027,1
4611,225,1
4612,1225,1
4612,2908,1
4612,6361,1
4612,9349,1
4612,157,1
4612,5556,1
4612,9433,1
4612,9615,1
4612,902,1
4613,1652,1
4613,252,1
4613,2431,1
4613,2479,1
4613,4117,1
4613,4943,1
4613,5323,1
4613,6423,1
4613,1393,1
4613,7317,1
4613,7958,1
4613,8176,1
4613,297,1
4613,9344,1
4613,7702,1
4614,940,1
4614,610,1
4614,1837,1
4614,10353,1
4614,10681,1
4614,9878,1
4614,8245,1
4614,7183,1
4614,7182,1
4614,3033,1
4614,2956,1
4614,929,1
4614,9964,1
4615,1392,1
4615,9303,1
4615,4511,1
4615,5383,1
4615,5786,1
4615,7809,1
4615,8708,1
4615,8821,1
4615,10034,1
4615,10157,1
4615,4121,1
4615,3006,1
4615,1109,1
4615,371,1
4615,6394,1
4615,9845,1
4615,10216,1
4616,5986,1
4616,5987,1
4616,6053,1
4616,6124,1
4616,6651,1
4616,7215,1
4616,7770,1
4616,10895,1
4616,8215,1
4616,9762,1
4616,8334,1
4616,9519,1
4616,9278,1
4616,11010,1
4616,3673,1
4616,8626,1
4616,4198,1
4616,2673,1
4616,2061,1
4616,10652,1
4616,797,1
4616,4355,1
4616,1549,1
4616,1610,1
4616,1614,1
4616,1625,1
4616,1732,1
4616,1850,1
4616,1856,1
4616,2879,1
4616,1571,1
4616,10721,1
4617,7436,1
4617,8956,1
4617,4399,1
4617,4273,1
4617,1787,1
4617,699,1
4617,1392,1
4617,5361,1
4617,9342,1
4617,556,1
4617,9225,1
4617,10850,1
4617,11151,1
4617,11156,1
4617,5499,1
4617,10403,1
4618,4522,1
4618,2622,1
4618,5539,1
4618,7245,1
4618,8594,1
4618,9929,1
4618,4905,1
4618,4077,1
4619,7635,1
4619,7564,1
4619,7520,1
4619,5652,1
4619,4928,1
4619,2363,1
4619,4525,1
4619,4113,1
4619,3848,1
4619,3584,1
4619,365,1
4619,8870,1
4619,4586,1
4619,9165,1
4619,4124,1
4619,10157,1
4619,10405,1
4619,11051,1
4619,8865,1
4619,8212,1
4619,6539,1
4619,6520,1
4619,4841,1
4619,4610,1
4619,9848,1
4620,3575,1
4620,3129,1
4620,5057,1
4620,9715,1
4620,9663,1
4620,9086,1
4620,6521,1
4620,4461,1
4620,4124,1
4621,3493,1
4621,812,1
4621,8538,1
4621,10376,1
4622,10984,1
4622,5316,1
4622,5084,1
4622,5427,1
4622,7826,1
4622,7970,1
4622,8161,1
4622,8298,1
4622,8762,1
4622,9166,1
4622,9702,1
4622,10340,1
4622,10507,1
4622,4949,1
4622,631,1
4622,711,1
4622,2993,1
4622,4520,1
4622,3861,1
4622,4610,1
4622,4838,1
4622,4919,1
4622,4924,1
4622,4522,1
4623,4136,1
4623,269,1
4623,2102,1
4623,2937,1
4623,11030,1
4623,10408,1
4623,10489,1
4623,8792,1
4623,9177,1
4623,9252,1
4623,9367,1
4623,9725,1
4623,9731,1
4623,9788,1
4623,9878,1
4623,10095,1
4623,10118,1
4623,10141,1
4623,10158,1
4623,10221,1
4623,10245,1
4623,10511,1
4623,10733,1
4623,10932,1
4623,10936,1
4623,11107,1
4623,11157,1
4623,8737,1
4623,8846,1
4623,8246,1
4623,771,1
4623,2511,1
4623,2832,1
4623,2889,1
4623,3168,1
4623,3775,1
4623,3982,1
4623,4082,1
4623,4132,1
4623,8254,1
4623,4688,1
4623,4806,1
4623,4687,1
4623,5030,1
4623,7896,1
4623,7708,1
4623,4916,1
4623,7219,1
4623,7083,1
4623,7536,1
4623,6564,1
4623,5717,1
4623,5455,1
4624,1033,1
4624,7316,1
4624,10871,1
4624,8760,1
4624,6424,1
4624,312,1
4624,5682,1
4624,4249,1
4624,4028,1
4624,646,1
4624,201,1
4625,8426,1
4625,11176,1
4625,9647,1
4625,8683,1
4625,9690,1
4625,6376,1
4625,4108,1
4625,3244,1
4625,3236,1
4625,2143,1
4625,8543,1
4626,8193,1
4626,799,1
4626,8918,1
4626,1392,1
4626,1920,1
4626,1241,1
4626,950,1
4626,929,1
4626,415,1
4626,5035,1
4626,5069,1
4626,9070,1
4626,8865,1
4626,6069,1
4626,10069,1
4626,9783,1
4627,9360,1
4627,7238,1
4627,6611,1
4627,9343,1
4627,10823,1
4627,5427,1
4627,5323,1
4627,5053,1
4627,4646,1
4627,8253,1
4627,8625,1
4627,10183,1
4627,3200,1
4627,10613,1
4627,9927,1
4627,3068,1
4628,7562,1
4628,7589,1
4628,8087,1
4628,8388,1
4628,8473,1
4628,8556,1
4628,9396,1
4628,10022,1
4628,4493,1
4628,5282,1
4628,5154,1
4628,4543,1
4628,4537,1
4628,6674,1
4628,3859,1
4628,10140,1
4628,3539,1
4628,2810,1
4628,1838,1
4628,651,1
4628,596,1
4628,3148,1
4628,10183,1
4628,10798,1
4628,10238,1
4628,10189,1
4628,5756,1
4628,5786,1
4628,6533,1
4628,6742,1
4628,7326,1
4628,8184,1
4628,1585,1
4628,5999,1
4628,11006,1
4628,11063,1
4629,5577,1
4629,5541,1
4629,5374,1
4629,7562,1
4629,5351,1
4629,5793,1
4629,6137,1
4629,6459,1
4629,6485,1
4629,6751,1
4629,5589,1
4629,7678,1
4629,2778,1
4629,7779,1
4629,2543,1
4629,7888,1
4629,8095,1
4629,8358,1
4629,9698,1
4629,1838,1
4629,2171,1
4629,2281,1
4629,3206,1
4629,7747,1
4629,7865,1
4629,3836,1
4630,4619,1
4630,4511,1
4630,4139,1
4630,3114,1
4630,1837,1
4630,1640,1
4630,651,1
4630,201,1
4630,9466,1
4630,9385,1
4630,8752,1
4630,4930,1
4630,5404,1
4630,5787,1
4630,4684,1
4630,6560,1
4630,6611,1
4630,7326,1
4630,8043,1
4630,3813,1
4630,3811,1
4630,9885,1
4631,9971,1
4631,7255,1
4631,6829,1
4631,6405,1
4631,6732,1
4631,2806,1
4631,2696,1
4631,5445,1
4632,721,1
4632,9406,1
4632,8411,1
4632,4608,1
4632,1679,1
4633,6797,1
4633,4064,1
4633,10192,1
4633,3033,1
4634,2359,1
4634,8516,1
4634,157,1
4634,9332,1
4634,1411,1
4635,6657,1
4635,4979,1
4635,3991,1
4635,3551,1
4635,4731,1
4635,2426,1
4635,1545,1
4635,2089,1
4635,2800,1
4635,3986,1
4636,190,1
4636,193,1
4636,597,1
4636,1306,1
4636,3720,1
4636,6261,1
4636,6760,1
4636,6983,1
4636,8122,1
4636,624,1
4637,3537,1
4637,2080,1
4637,10367,1
4637,9888,1
4637,9562,1
4637,8365,1
4637,7772,1
4637,5304,1
4637,5278,1
4637,5093,1
4637,4448,1
4637,4355,1
4637,3690,1
4637,3302,1
4637,534,1
4637,294,1
4637,10882,1
4637,900,1
4637,10177,1
4637,5186,1
4637,7749,1
4637,8713,1
4638,3101,1
4638,2666,1
4638,1834,1
4638,1339,1
4638,620,1
4638,8331,1
4638,3628,1
4638,8074,1
4638,7542,1
4638,1111,1
4638,334,1
4638,330,1
4638,4051,1
4638,7831,1
4638,6440,1
4638,7767,1
4638,8868,1
4638,9386,1
4638,11075,1
4638,5272,1
4638,9819,1
4638,9604,1
4639,9836,1
4639,11001,1
4639,4124,1
4639,1409,1
4639,4817,1
4639,4872,1
4639,7500,1
4639,7530,1
4639,8789,1
4639,1336,1
4639,9021,1
4639,5081,1
4639,6388,1
4639,6728,1
4639,6763,1
4639,6954,1
4639,7183,1
4639,7897,1
4639,8572,1
4639,8594,1
4639,8753,1
4639,9498,1
4639,9550,1
4639,5031,1
4639,4982,1
4639,4213,1
4639,4179,1
4639,140,1
4639,218,1
4639,359,1
4639,631,1
4639,888,1
4639,1181,1
4639,10724,1
4639,1201,1
4639,1520,1
4639,1652,1
4639,3219,1
4639,3561,1
4639,3988,1
4639,4118,1
4639,10779,1
4639,9522,1
4639,11082,1
4639,11051,1
4640,5341,1
4640,8650,1
4640,11145,1
4640,8837,1
4640,8836,1
4640,8832,1
4640,8778,1
4640,8660,1
4640,7895,1
4640,7183,1
4640,4975,1
4640,4162,1
4640,2450,1
4640,3139,1
4641,8503,1
4641,8665,1
4641,8712,1
4641,9787,1
4641,3075,1
4641,2821,1
4641,3206,1
4641,3914,1
4641,6906,1
4641,5560,1
4641,6214,1
4641,5643,1
4641,5575,1
4641,3869,1
4641,3648,1
4641,1343,1
4641,419,1
4641,294,1
4641,140,1
4641,7350,1
4641,10446,1
4642,2511,1
4642,10195,1
4642,10172,1
4642,9334,1
4642,8866,1
4642,8790,1
4642,8703,1
4642,8380,1
4642,5341,1
4642,4865,1
4642,3562,1
4642,10386,1
4642,2757,1
4643,6071,1
4643,5031,1
4643,1368,1
4643,3171,1
4643,10250,1
4643,7501,1
4643,10079,1
4643,10162,1
4643,7067,1
4643,8095,1
4644,6564,1
4644,10859,1
4645,7183,1
4645,7710,1
4645,8547,1
4645,8810,1
4645,10070,1
4645,10137,1
4645,6533,1
4645,5442,1
4645,8936,1
4645,3576,1
4645,3641,1
4645,10535,1
4645,10161,1
4645,2978,1
4645,7562,1
4645,7536,1
4645,8095,1
4646,3900,1
4646,4358,1
4646,5017,1
4646,5297,1
4646,5369,1
4646,6781,1
4646,6848,1
4646,6961,1
4646,7145,1
4646,7314,1
4646,8365,1
4646,6398,1
4646,3547,1
4646,3726,1
4646,3529,1
4646,2810,1
4646,2363,1
4646,2189,1
4646,2102,1
4646,1718,1
4646,1677,1
4646,1422,1
4646,1253,1
4646,661,1
4646,459,1
4646,3776,1
4646,2769,1
4646,8418,1
4646,8407,1
4646,10531,1
4646,10304,1
4646,8964,1
4646,8585,1
4646,9485,1
4646,10409,1
4646,6761,1
4646,7262,1
4646,1306,1
4646,2661,1
4647,8741,1
4647,5525,1
4647,2189,1
4647,2474,1
4647,5566,1
4647,186,1
4648,6262,1
4648,10425,1
4648,4152,1
4648,5374,1
4648,5883,1
4649,11002,1
4649,10558,1
4649,10535,1
4649,9269,1
4649,7582,1
4649,3750,1
4649,8027,1
4649,2079,1
4649,711,1
4649,9743,1
4649,11135,1
4649,4288,1
4649,4514,1
4649,3179,1
4650,247,1
4650,3950,1
4650,5269,1
4650,7183,1
4650,9696,1
4650,10404,1
4650,10463,1
4650,5622,1
4650,6540,1
4650,8450,1
4650,409,1
4651,1598,1
4651,6769,1
4651,7302,1
4651,9014,1
4651,10940,1
4651,9400,1
4651,8221,1
4651,7179,1
4651,3594,1
4651,475,1
4651,205,1
4651,9557,1
4652,10431,1
4652,10988,1
4652,5469,1
4652,11177,1
4652,1785,1
4652,2956,1
4652,3167,1
4652,4215,1
4652,4684,1
4652,4938,1
4652,896,1
4652,5455,1
4652,6731,1
4652,7083,1
4652,8856,1
4652,8907,1
4652,8912,1
4652,9879,1
4652,6564,1
4652,4908,1
4652,165,1
4652,711,1
4653,9719,1
4653,8193,1
4653,7579,1
4653,6534,1
4653,5934,1
4653,5316,1
4653,5027,1
4653,201,1
4653,3921,1
4653,3508,1
4653,3404,1
4653,624,1
4653,583,1
4653,10790,1
4653,10631,1
4653,4733,1
4653,661,1
4653,7542,1
4653,8014,1
4653,6063,1
4654,8832,1
4654,8836,1
4655,11004,1
4655,10072,1
4655,9796,1
4655,7272,1
4655,8809,1
4655,6867,1
4655,6540,1
4655,6151,1
4655,5600,1
4655,5528,1
4655,8813,1
4655,4722,1
4655,5356,1
4655,2993,1
4655,10752,1
4655,10433,1
4655,3307,1
4655,5323,1
4655,4171,1
4655,2788,1
4656,9884,1
4656,7326,1
4657,7086,1
4657,7166,1
4657,7249,1
4657,8846,1
4657,9487,1
4657,9929,1
4657,10180,1
4657,8071,1
4657,6616,1
4657,9931,1
4657,4288,1
4657,3114,1
4657,1682,1
4657,10980,1
4657,9050,1
4657,8852,1
4657,201,1
4657,4511,1
4658,9400,1
4658,10415,1
4658,5323,1
4658,3955,1
4658,2290,1
4659,7448,1
4659,7357,1
4659,7328,1
4659,7083,1
4659,7044,1
4659,6593,1
4659,6591,1
4659,5600,1
4659,7732,1
4659,3751,1
4659,3593,1
4659,2757,1
4659,1837,1
4659,1682,1
4659,1434,1
4659,668,1
4659,651,1
4659,647,1
4659,596,1
4659,201,1
4659,3179,1
4659,8102,1
4659,10061,1
4659,8718,1
4659,3630,1
4659,5949,1
4659,9269,1
4659,10841,1
4659,10681,1
4659,9928,1
4659,9173,1
4659,9031,1
4659,8814,1
4659,10060,1
4660,7193,1
4660,7326,1
4660,7875,1
4660,10900,1
4660,1978,1
4660,2588,1
4660,8144,1
4660,8219,1
4660,5795,1
4660,7699,1
4660,646,1
4660,661,1
4660,744,1
4660,1201,1
4660,1434,1
4660,1881,1
4660,2070,1
4660,2079,1
4660,2418,1
4660,2938,1
4660,2999,1
4660,5787,1
